TIMESTAMP,TIMESTAMP,yy,mm,dd,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20050101,1/1/2005,2005,1,1,3.787,1,142.539,99.307,1,241.823,0,2.409,1,99.366,0.541667,0,1,3.182,0.541667,0.782615385,0.541666667,-32.69230769,0.541666667,190.975,1,-9999,0,392.876,0,-9999,0.535,3.551,2.53,-9999,0.875,0.875,0.875,-9999,1,6.94511,-9999,-9999,-9999,-9999,0.434914,-2.77237,-9999,-9999,-9999,-9999,5.545,1.6112,1,0.178876,1.6112,1.61215,1.74953,1,1,1,1.20316,1.24355,2.12981,2.65599,-0.368647,-0.368598,0.382674,1.03438,1.72978,1.71125,1.72978,1.72978,0,0,0,0,-9999,-9999
20050102,1/2/2005,2005,1,2,-1.929,1,143.166,65.938,1,254.328,0,1.579,1,100.338,0.583333,1.1,1,2.362,0.541667,-9999,0,-29.85714286,0.583333333,126.8041667,1,-9999,0,387.058,0,-9999,0.012,3.542,2.628,-9999,1,0.958333,0.958333,-9999,1,2.96238,-9999,-9999,-9999,-9999,0.390522,4.15715,-9999,-9999,-9999,-9999,4.53412,1.35023,1,0.175342,1.35023,1.35062,1.53446,1,1,0.958333,1.03582,1.06437,1.7047,2.13094,-0.279168,-0.279168,0.183203,0.593693,1.51874,1.50247,1.51874,1.51874,0,0,0,0,-9999,-9999
20050103,1/3/2005,2005,1,3,5.217,1,143.851,35.499,1,328.476,0,0.558,1,99.265,0.791667,9.5,1,1.828,0.791667,0.618176471,0.708333333,-4.052631579,0.791666667,68.26666667,1,-9999,0,394.602,0,-9999,0.303,3.5,2.506,-9999,1,1,1,-9999,1,-3.44465,-9999,-9999,-9999,-9999,0.315012,-50.5371,-9999,-9999,-9999,-9999,6.97792,1.41935,0.791667,0.169802,1.42151,1.42862,1.44796,0.791667,0.875,0.958333,1.24314,1.28688,2.23485,2.80056,-0.136288,-0.13463,0.80448,1.33667,1.77975,1.76068,1.77975,1.77975,0,0,0,0,-9999,-9999
20050104,1/4/2005,2005,1,4,2.608,1,144.595,54.117,1,295.731,0,0.584,1,99.037,0.541667,7.3,1,1.616,0.541667,-9999,0,-12.38461538,0.541666667,104.0708333,1,-9999,0,392.843,0,-9999,0.723,3.464,2.66,-9999,1,1,1,-9999,1,0.93808,-9999,-9999,-9999,-9999,0.436591,-24.6971,-9999,-9999,-9999,-9999,6.25111,1.30957,0.625,0.169194,1.30845,1.318,1.49663,0.625,0.625,0.833333,1.17034,1.20796,2.04321,2.54558,-0.0993573,-0.0993573,0.529779,1.16911,1.68882,1.67072,1.68882,1.68882,0,0,0,0,-9999,-9999
20050105,1/5/2005,2005,1,5,-2.542,1,145.397,10.508,1,277.791,0,0.602,1,99.012,0.625,3.2,1,1.323,0.625,0.308666667,0.625,-23.13333333,0.625,20.20833333,1,-9999,0,388.237,0,-9999,0.176,3.449,2.793,-9999,1,1,1,-9999,1,2.19262,-9999,-9999,-9999,-9999,2.18859,-5.44387,-9999,-9999,-9999,-9999,5.26406,1.48221,0.625,0.166445,1.48221,1.48221,1.55492,0.625,0.625,0.541667,1.0173,1.04468,1.65878,2.07465,-0.437522,-0.437522,-0.0410512,0.548754,1.49524,1.47922,1.49524,1.49524,0,0,0,0,-9999,-9999
20050106,1/6/2005,2005,1,6,-4.396,1,146.258,14.627,1,297.627,0,0.334,1,98.346,1,26.1,1,2.246,0.666667,0.501625,0.666666667,-11.33333333,1,28.12916667,1,-9999,0,387.952,0,-9999,0.283,3.45,2.8,-9999,1,1,1,-9999,1,1.02512,-9999,-9999,-9999,-9999,0.295004,-7.10568,-9999,-9999,-9999,-9999,5.29862,1.33805,0.333333,0.167467,1.29773,1.3132,1.33805,0.333333,0.333333,0.333333,0.958156,0.982039,1.51969,1.90362,-0.356014,-0.333738,0.183755,0.662818,1.41909,1.40389,1.41909,1.41909,0,0,0,0,-9999,-9999
20050107,1/7/2005,2005,1,7,-2.337,1,147.176,70.54,1,248.572,0,0.814,1,98.81,0.541667,0,1,2.436,0.0833333,-9999,-9999,-20.84615385,0.541666667,135.6541667,1,-9999,-9999,388.784,0,-9999,0.47,3.497,2.934,-9999,1,1,1,-9999,1,6.82328,-9999,-9999,-9999,-9999,1.10619,0.698532,-9999,-9999,-9999,-9999,7.17758,1.60262,0.25,0.164743,1.56522,1.58865,1.60262,0.25,0.25,0.25,1.02333,1.05111,1.67411,2.09341,-0.537543,-0.528479,0.0539863,0.410723,1.50284,1.48674,1.50284,1.50284,0,0,0,0,-9999,-9999
20050108,1/8/2005,2005,1,8,-4.042,1,148.153,12.088,1,279.118,0,0.365,1,99.231,0.125,15.6,1,1.65,0.0833333,-9999,0,-9999,0,23.24583333,1,-9999,0,386.78,0,-9999,0.506,3.308,2.977,-9999,1,1,1,-9999,1,2.84129,-9999,-9999,-9999,-9999,1.75711,-7.59902,-9999,-9999,-9999,-9999,3.10427,1.08814,0,0.155262,1.08814,1.08814,1.10207,0,0,0,0.970498,0.99503,1.54609,1.93627,-0.0931094,-0.0931094,0.368883,0.599398,1.43536,1.41999,1.43536,1.43536,0,0,0,0,-9999,-9999
20050109,1/9/2005,2005,1,9,-4.246,1,149.187,60.818,1,216.971,0,0.497,1,99.702,0,0,1,1.609,0,-9999,0,-9999,0,116.9583333,1,-9999,0,387.225,0,-9999,0.469,3.236,2.938,-9999,1,1,1,-9999,1,3.92372,-9999,-9999,-9999,-9999,0.321303,7.1005,-9999,-9999,-9999,-9999,7.20741,1.13428,0,0.153361,1.13428,1.14637,1.18741,0,0,0,0.963268,0.987433,1.53099,1.91757,-0.133795,-0.141945,0.384412,0.522083,1.42577,1.4105,1.42577,1.42577,0,0,0,0,-9999,-9999
20050110,1/10/2005,2005,1,10,-0.587,1,150.278,18.904,1,265.813,0,0.868,1,98.655,0.375,0,1,3.149,0.375,-9999,0,-9999,0,36.35416667,1,-9999,0,387.632,0,-9999,0.584,3.385,3.089,-9999,1,1,1,-9999,1,1.10498,-9999,-9999,-9999,-9999,0.283308,-32.625,-9999,-9999,-9999,-9999,5.30463,1.50776,0,0.0822623,1.48816,1.51604,1.71356,0,0,0,1.07682,1.10792,1.80529,2.25434,-0.361995,-0.369288,0.0891418,0.409384,1.57093,1.55411,1.57093,1.57093,0,0,0,0,-9999,-9999
20050111,1/11/2005,2005,1,11,-2.804,1,151.426,56.619,1,254.064,0,1.924,1,99.279,0.916667,0.9,1,1.701,0.916667,0.453454545,0.916666667,-33.13636364,0.916666667,108.8833333,1,-9999,0,388.345,0,-9999,0.669,3.621,3.193,-9999,0.958333,0.958333,0.958333,-9999,1,3.42407,-9999,-9999,-9999,-9999,2.08637,-1.23139,-9999,-9999,-9999,-9999,9.99811,1.2158,0,0.0764486,1.21405,1.29835,1.3182,0,0,0,1.00923,1.03611,1.63904,2.05044,-0.167352,-0.175555,0.223944,0.472135,1.48495,1.46904,1.48495,1.48495,0,0,0,0,-9999,-9999
20050112,1/12/2005,2005,1,12,-1.938,1,152.631,19.437,1,306.022,0,0.191,1,99.419,0.5,11.7,1,2.251,0.375,-9999,0,-9999,0,37.37916667,1,-9999,0,388.809,0,-9999,0.687,3.483,3.158,-9999,1,1,1,-9999,1,2.81253,-9999,-9999,-9999,-9999,0.23796,-24.6739,-9999,-9999,-9999,-9999,7.40253,1.44499,0.166667,0.0681971,1.39108,1.43375,1.45593,0.166667,0.166667,0.166667,1.03585,1.06438,1.70411,2.13026,-0.341344,-0.322688,0.209484,0.62173,1.51888,1.50261,1.51888,1.51888,0,0,0,0,-9999,-9999
20050113,1/13/2005,2005,1,13,4.5,1,153.892,21.71,1,342.036,0,0.329,1,98.915,0.541667,0.6,1,2.463,0.541667,0.845076923,0.541666667,14.53846154,0.541666667,41.75,1,-9999,0,390.641,0,-9999,0.722,3.539,3.243,-9999,1,1,1,-9999,1,-0.144472,-9999,-9999,-9999,-9999,0.238831,-66.1723,-9999,-9999,-9999,-9999,3.53956,1.33874,0.333333,0.0689427,1.24102,1.33874,1.35938,0.333333,0.333333,0.333333,1.21789,1.25985,2.17683,2.72446,0.0130335,0.00935066,0.834469,1.36508,1.74715,1.72844,1.74715,1.74715,0,0,0,0,-9999,-9999
20050114,1/14/2005,2005,1,14,4.55,1,155.208,13.418,1,319.499,0,0.747,1,98.529,1,23.6,1,3.93,0.708333,1.136117647,0.708333333,-25.58333333,1,25.80416667,1,-9999,-9999,389.84,0,-9999,0.788,2.446,3.113,-9999,1,1,1,-9999,1,-0.411901,-9999,-9999,-9999,-9999,2.30186,-65.2364,-9999,-9999,-9999,-9999,11.6817,0.70113,0.833333,0.0691155,0.641026,0.705853,0.749063,0.833333,0.833333,0.833333,1.21386,1.25586,2.17544,2.7266,0.613428,0.618996,1.46959,1.80498,1.74094,1.72229,1.74094,1.74094,0,0,0,0,-9999,-9999
20050115,1/15/2005,2005,1,15,-6.858,1,156.58,76.672,1,206.683,0,1.1,1,100.425,1,0,1,1.588,1,0.326875,1,-22.125,1,147.4458333,1,-9999,0,388.037,0,-9999,0.383,2.367,2.725,-9999,1,1,1,-9999,1,4.03483,-9999,-9999,-9999,-9999,0.506308,4.575,-9999,-9999,-9999,-9999,6.36808,0.616476,0.5,0.0706584,0.598008,0.607376,0.610623,0.5,0.5,0.5,0.879196,0.898452,1.33531,1.67682,0.300444,0.300444,0.732867,0.895062,1.31722,1.30311,1.31722,1.31722,0,0,0,0,-9999,-9999
20050116,1/16/2005,2005,1,16,-7.663,1,158.006,39.067,1,242.762,0,1.125,1,99.985,1,0.9,1,2.546,1,0.502695652,0.958333333,-15.75,1,75.12916667,1,-9999,0,388.287,0,-9999,-0.167,2.8,2.575,-9999,1,1,1,-9999,1,2.16718,-9999,-9999,-9999,-9999,0.294822,1.32917,-9999,-9999,-9999,-9999,3.48086,0.577255,0.166667,0.0706039,0.550693,0.584656,0.647869,0.166667,0.166667,0.0833333,0.852563,0.870333,1.27548,1.60306,0.221994,0.250284,0.728059,0.937778,1.28251,1.26877,1.28251,1.28251,0,0,0,0,-9999,-9999
20050117,1/17/2005,2005,1,17,-10.196,1,159.486,92.939,1,208.114,0,0.668,1,98.801,1,1.4,1,3.417,1,0.7825,1,-24.95833333,1,178.7291667,1,-9999,0,388.96,0,-9999,-0.233,3.017,2.5,-9999,1,1,1,-9999,1,4.4507,-9999,-9999,-9999,-9999,0.517484,24.4667,-9999,-9999,-9999,-9999,3.70225,0.625068,0.0833333,0.0706039,0.620902,0.622602,0.625068,0.0833333,0.0833333,0.0833333,0.766296,0.779555,1.09075,1.37176,0.156832,0.156832,0.468151,0.630808,1.15548,1.14351,1.15233,1.15548,0,0,0,0,-9999,-9999
20050118,1/18/2005,2005,1,18,-17.725,1,161.02,117.217,1,143.012,0,0.617,1,99.649,0.958333,0,1,3.011,0.958333,0.810043478,0.958333333,-39.65217391,0.958333333,225.4166667,1,-9999,0,389.074,0,-9999,-0.961,3.101,2.427,-9999,1,1,1,-9999,1,1.52326,-9999,-9999,-9999,-9999,0.249613,47.4029,-9999,-9999,-9999,-9999,6.23712,0.674582,0.958333,0.069617,0.627876,0.674582,0.697654,1,0.958333,0.958333,0.500723,0.500723,0.578713,0.667846,-0.125752,-0.127153,-0.0958685,-0.0294126,0.77794,0.77051,0.771145,0.773736,0,0,0,0,-9999,-9999
20050119,1/19/2005,2005,1,19,-14.129,1,162.608,76.778,1,224.564,0,0.484,1,99.092,0.791667,1.2,1,1.716,0.791667,0.314470588,0.708333333,-17.31578947,0.791666667,147.65,1,-9999,0,388.902,0,-9999,-1.62,3.121,2.293,-9999,1,1,1,-9999,1,1.14978,-9999,-9999,-9999,-9999,0.259503,17.8456,-9999,-9999,-9999,-9999,7.10156,0.573088,0.916667,0.0706584,0.544788,0.567197,0.578477,0.958333,0.916667,0.916667,0.681496,0.689578,0.890793,1.04121,0.138154,0.155286,0.317706,0.415982,0.950129,0.93231,0.947736,0.948197,0.0130317,0.0107717,0.0144976,0.0145905,-9999,-9999
20050120,1/20/2005,2005,1,20,-9.892,1,164.248,92.265,1,200.358,0,0.596,1,97.846,1,0.9,1,2.267,1,0.55425,1,-23.29166667,1,177.4333333,1,-9999,0,388.832,0,-9999,-0.904,3.1,2.2,-9999,1,1,1,-9999,1,5.08537,-9999,-9999,-9999,-9999,0.59104,27.6583,-9999,-9999,-9999,-9999,4.44252,0.608235,0.958333,0.0706312,0.608235,0.613526,0.614411,0.958333,0.958333,0.958333,0.930198,0.947751,1.27867,1.40146,0.333156,0.33334,0.669334,0.730832,1.19216,1.14828,1.20164,1.20188,0.0466248,0.0386533,0.0514973,0.0518298,-9999,-9999
20050121,1/21/2005,2005,1,21,-18.217,1,165.94,121.981,1,140.85,0,0.573,1,98.688,1,0,1,3.533,1,0.7975,1,-35.33333333,1,234.5791667,1,-9999,-9999,389.242,0,-9999,-0.944,3.078,2.213,-9999,1,1,1,-9999,1,2.75942,-9999,-9999,-9999,-9999,0.311857,42.0833,-9999,-9999,-9999,-9999,5.57556,0.622211,1,0.0683636,0.603481,0.622211,0.626156,1,1,1,0.636599,0.635889,0.6824,0.698783,0.0342813,0.0328981,0.0474144,0.0734958,0.74382,0.715337,0.74855,0.752364,0.052592,0.0437696,0.0576401,0.0580153,-9999,-9999
20050122,1/22/2005,2005,1,22,-16.633,1,167.683,50.423,1,212.694,0,0.432,1,98.829,0.416667,4.5,1,2.347,0.416667,-9999,0,-9999,0,96.96666667,1,-9999,0,388.773,0,-9999,-0.879,3.011,2.248,-9999,1,1,1,-9999,1,1.1321,-9999,-9999,-9999,-9999,0.226687,-0.734855,-9999,-9999,-9999,-9999,3.88182,0.611208,1,0.0705766,0.599099,0.611208,0.659756,1,1,1,0.695778,0.693654,0.804008,0.836667,0.0910713,0.0940209,0.139133,0.194676,0.66812,0.658774,0.661994,0.6716,0.0134904,0.011071,0.0152646,0.0153579,-9999,-9999
20050123,1/23/2005,2005,1,23,-14.05,1,169.477,87.559,1,217.525,0,0.44,1,97.657,0.625,6,1,5.593,0.625,1.12,0.625,-24.8,0.625,168.3833333,1,-9999,0,388.826,0,-9999,-0.816,2.995,2.201,-9999,1,1,1,-9999,1,2.41803,-9999,-9999,-9999,-9999,0.274382,11.3901,-9999,-9999,-9999,-9999,4.09896,0.690732,1,0.0722928,0.678872,0.689099,0.690832,1,1,1,0.734122,0.734122,0.858137,0.920334,0.060231,0.057621,0.167405,0.211985,0.695631,0.668912,0.692694,0.695338,0,0,0,0,-9999,-9999
20050124,1/24/2005,2005,1,24,-14.179,1,171.321,107.287,1,176.403,0,0.715,1,97.931,1,0,1,2.679,1,0.650791667,1,-21.29166667,1,206.3208333,1,-9999,0,388.307,0,-9999,-0.926,3.012,2.192,-9999,0.958333,0.958333,0.958333,-9999,1,4.65981,-9999,-9999,-9999,-9999,0.729659,12.7062,-9999,-9999,-9999,-9999,5.44084,0.595866,1,0.0825455,0.589193,0.59258,0.597293,1,1,1,0.628599,0.628599,0.688104,0.72598,0.0409439,0.0390711,0.0818484,0.105434,0.677945,0.62215,0.668878,0.677411,0,0,0,0,-9999,-9999
20050125,1/25/2005,2005,1,25,-9.529,1,173.214,130.641,1,196.549,0,1.254,1,97.678,1,0,1,2.145,0.958333,0.509782609,0.958333333,-25.83333333,1,251.2333333,1,-9999,0,388.865,0,-9999,-0.784,2.96,2.108,-9999,1,1,1,-9999,1,9.69099,-9999,-9999,-9999,-9999,0.922577,40.3149,-9999,-9999,-9999,-9999,5.63115,0.748547,1,0.0712608,0.711765,0.73116,0.743057,1,1,1,0.712309,0.717744,0.792426,0.814603,-0.0143185,-0.0134162,0.0493697,0.0766077,0.856011,0.780449,0.842694,0.854439,0,0,0,0,-9999,-9999
20050126,1/26/2005,2005,1,26,-10.05,1,175.155,25.37,1,262.427,0,0.414,1,97.767,1,6,1,3.012,1,0.548791667,1,-12.29166667,1,48.7875,1,-9999,0,388.872,0,-9999,-0.782,2.973,2.116,-9999,1,1,1,-9999,1,0.620392,-9999,-9999,-9999,-9999,0.382993,2.02917,-9999,-9999,-9999,-9999,3.88025,0.373875,1,0.0827333,0.3749,0.378255,0.456852,1,1,1,0.660345,0.66127,0.705464,0.726354,0.284223,0.266569,0.284223,0.307983,0.895669,0.839639,0.892563,0.899231,0,0,0,0,-9999,-9999
20050127,1/27/2005,2005,1,27,-16.142,1,177.144,134.619,1,157.493,0,0.58,1,99.414,1,0,1,3.938,1,0.745166667,1,-24.25,1,258.8833333,1,-9999,0,389.528,0,-9999,-0.688,2.932,2.055,-9999,0.833333,1,1,-9999,1,4.59198,-9999,-9999,-9999,-9999,0.494745,31.6958,-9999,-9999,-9999,-9999,5.03801,0.590637,1,0.0723451,0.583413,0.586798,0.594841,1,1,1,0.450884,0.41924,0.432759,0.445537,-0.136888,-0.176222,-0.156371,-0.137876,0.671671,0.658979,0.668773,0.689118,0,0,0,0,-9999,-9999
20050128,1/28/2005,2005,1,28,-14.238,1,179.181,136.925,1,161.516,0,1.033,1,100.578,1,0,1,3.354,1,0.607958333,1,-30.29166667,1,263.3166667,1,-9999,-9999,389.51,0,-9999,-0.555,2.842,2,-9999,1,1,1,-9999,1,4.8163,-9999,-9999,-9999,-9999,0.592691,17.2603,-9999,-9999,-9999,-9999,5.33494,0.680105,0.958333,0.08161,0.679691,0.681457,0.703152,0.958333,0.958333,1,0.494208,0.484527,0.494208,0.516479,-0.212663,-0.21482,-0.178283,-0.164145,0.679435,0.679435,0.716922,0.732158,0,0,0,0,-9999,-9999
20050129,1/29/2005,2005,1,29,-7.167,1,181.263,135.954,1,201.11,0,2.266,1,99.699,1,0,1,1.558,1,0.3395,1,-24.04166667,1,261.45,1,-9999,0,388.179,0,-9999,-0.571,2.8,2,-9999,1,1,1,-9999,1,7.15918,-9999,-9999,-9999,-9999,0.866297,22.0667,-9999,-9999,-9999,-9999,5.03844,0.943815,1,0.0757443,0.770883,0.943815,1.15907,1,1,0.75,0.700352,0.695679,0.80154,0.835207,-0.0817753,-0.29781,-0.166183,-0.0814357,0.801602,0.817352,0.859733,0.894753,0,0,0,0.00339537,-9999,-9999
20050130,1/30/2005,2005,1,30,-3.312,1,183.391,121.65,1,220.962,0,2.412,1,98.764,1,0,1,2.296,1,0.428416667,1,-25.91666667,1,233.9416667,1,-9999,0,387.499,0,-9999,-0.367,2.8,2,-9999,1,1,1,-9999,1,5.23451,-9999,-9999,-9999,-9999,0.67835,21.575,-9999,-9999,-9999,-9999,4.84404,1.14898,0.791667,0.0874033,0.838449,1.1737,1.52744,0.916667,0.75,0.458333,0.820855,0.814087,0.972362,1.01555,-0.023062,-0.514571,-0.240842,-0.023062,0.769418,0.798504,0.832698,0.882126,0,0,0,0.00794666,-9999,-9999
20050131,1/31/2005,2005,1,31,-5.137,1,185.564,139.57,1,187.289,0,2.139,1,99.576,1,0,1,1.817,0.833333,0.401842105,0.791666667,-44.79166667,1,268.4041667,1,-9999,0,388.174,0,-9999,-0.296,2.8,2,-9999,1,1,1,-9999,1,2.69239,-9999,-9999,-9999,-9999,0.56556,19.3164,-9999,-9999,-9999,-9999,5.24809,0.81288,0.958333,0.0758756,0.644697,0.817437,1.15902,1,0.958333,0.666667,0.789226,0.777408,0.876096,0.929975,0.137038,-0.253503,-0.0726154,0.113377,0.594747,0.678672,0.724221,1.02126,0,0.00298342,0.0136765,0.131702,-9999,-9999
20050201,2/1/2005,2005,2,1,-2.608,1,187.78,140.515,1,194.73,0,3.45,1,99.812,1,0,1,1.079,0.875,0.2015,0.666666667,-39.08333333,1,270.2208333,1,-9999,0,387.972,0,-9999,-0.35,2.8,2.083,-9999,1,1,1,-9999,1,3.31413,-9999,-9999,-9999,-9999,0.616722,28.4388,-9999,-9999,-9999,-9999,4.98519,1.0702,0.791667,0.0857829,0.788646,1.07838,1.44103,0.916667,0.791667,0.541667,0.874508,0.861808,0.979276,1.02999,0.113664,-0.439125,-0.0959068,0.0339546,0.527394,0.624798,0.823995,1.84889,0,0.00102593,0.00509259,0.408532,-9999,-9999
20050202,2/2/2005,2005,2,2,-2.071,1,190.039,142.484,1,194.386,0,3.358,1,100.1,1,0,1,2.083,1,0.322833333,1,-29.13043478,0.958333333,274.0083333,1,-9999,0,387.757,0,-9999,-0.28,2.799,2.099,-9999,1,1,1,-9999,1,3.47819,-9999,-9999,-9999,-9999,0.582748,16.6292,-9999,-9999,-9999,-9999,4.66567,0.992584,0.875,0.0783221,0.750786,0.955879,1.01377,0.958333,0.708333,0.75,0.888646,0.8881,0.979391,1.03803,0.130158,0.0314835,0.0746349,0.121121,0.537158,0.613653,0.876047,1.91942,0,0,0,0.553562,-9999,-9999
20050203,2/3/2005,2005,2,3,-1.804,1,192.339,97.14,1,238.007,0,1.476,1,99.515,1,2.3,1,2.096,1,0.401333333,1,-9.565217391,0.958333333,186.8083333,1,-9999,0,388.669,0,-9999,-0.229,2.796,2.1,-9999,1,1,1,-9999,1,1.10088,-9999,-9999,-9999,-9999,0.401772,5.7125,-9999,-9999,-9999,-9999,5.30338,1.10921,0.666667,0.0773966,0.64393,1.15793,1.38393,0.958333,0.666667,0.541667,0.867661,0.861003,0.934809,0.975138,0.222709,-0.355646,-0.198704,0.201365,0.673623,0.703352,0.921443,2.28902,0,0,0,0.643962,-9999,-9999
20050204,2/4/2005,2005,2,4,1.079,1,194.68,69.563,1,282.347,0,1.356,1,99.203,1,2.8,1,2.783,1,0.538375,1,-28.29166667,1,133.775,1,-9999,-9999,391.848,0,-9999,-0.013,2.783,2.1,-9999,1,1,1,-9999,1,5.25054,-9999,-9999,-9999,-9999,0.731833,-14.9542,-9999,-9999,-9999,-9999,5.11231,0.842003,0.958333,0.0931797,0.758378,0.907144,1.01431,0.958333,0.916667,0.916667,0.911025,0.911025,1.03283,1.13084,0.153077,0.0872728,0.12888,0.152647,0.853373,0.874166,1.01571,2.7455,0.0127991,0.0221637,0.0254791,0.584907,-9999,-9999
