TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20091202,9.767,1,180.763,118.489,1,257.523,0,4.77,1,99.065,1,0,1,2.017,1,0.188020833,1,17.74864583,1,248.0014167,1,-9999,-9999,399.038,1,10.772,1,14.644,1,-6.95529,1,7.58644,1,8.44418,7.41902,9.0644,1.24901,15.0941,1,16.8007,14.7611,18.0347,2.94989,0.520428,0.958333,0.182523,0.482673,0.506285,0.58562,0.958333,0.958333,0.958333,1.31165,1.25605,1.32237,1.5056,0.890016,0.768139,0.793667,0.891688,1.12628,0.514255,0.663287,1.15167,0.769847,0.466048,0.533417,0.692217,-9999,-9999
20091203,8.511,1,179.649,118.402,1,252.333,0,3.551,1,99.413,1,0,1,1.91,1,0.192375,1,18.58945833,1,246.0608958,1,-9999,0,401.916,1,10.415,1,14.088,1,-7.20142,1,6.69837,1,7.45571,6.55056,8.00332,1.2391,21.3188,1,23.7292,20.8484,25.4721,2.88649,0.450429,1,0.183473,0.335771,0.395422,0.482207,1,1,1,1.21395,1.14106,1.21421,1.36925,0.824504,0.808721,0.840332,0.884085,1.25945,0.526357,0.797007,1.04687,0.848321,0.485519,0.583905,0.700675,-9999,-9999
20091204,9.788,1,178.59,104.513,1,268.154,0,4.912,1,99.792,1,0,1,1.844,1,0.1675,1,20.415125,1,222.5319792,1,-9999,0,399.208,1,10.525,1,13.651,1,-5.30933,1,7.02931,1,7.6564,6.87419,8.39873,2.0843,14.5008,1,15.7944,14.1808,17.3257,2.89978,0.474713,0.958333,0.175029,0.486783,0.537847,0.574335,0.9375,0.9375,0.958333,1.31703,1.21926,1.31787,1.40492,0.902931,0.675529,0.767638,0.896918,1.33535,0.649163,0.907531,1.4783,0.719815,0.484982,0.564032,0.701012,-9999,-9999
20091205,7.035,1,177.585,72.519,1,252.24,0,3.451,1,99.3,1,0,1,1.838,1,0.1915625,1,-1.375833333,1,147.9424792,1,-9999,0,397.798,1,10.148,1,13.309,1,-9.64642,1,6.663,1,7.25741,6.51596,7.96105,2.01606,10.7786,1,11.7402,10.5408,12.8785,2.54965,1.06782,1,0.184099,0.849125,1.06782,1.14238,0.979167,1,1,1.09624,0.994159,1.09651,1.17327,0.0681503,0.00233587,0.0549712,0.128637,1.09208,0.528102,0.807981,1.19794,0.481576,0.331615,0.393092,0.437757,-9999,-9999
20091206,4.594,1,176.636,57.466,1,260.448,0,2.515,1,98.921,1,0.762,1,3.247,1,0.405291667,1,-4.273083333,1,114.4212917,1,-9999,0,399.462,1,8.877,1,12.846,1,-10.1493,1,7.65229,0.958333,8.33496,7.48342,9.14308,1.98384,-6.42775,0.958333,-7.00117,-7.67998,-6.2859,2.12862,0.929167,0.9375,0.204445,0.611586,0.902284,0.949348,0.9375,0.9375,0.9375,0.921673,0.817763,0.921673,0.969,0.0171405,-0.0149163,0.0171405,0.203377,0.928838,0.456571,0.613152,0.784494,0.365387,0.187047,0.259617,0.307483,-9999,-9999
20091207,1.294,1,175.741,34.873,1,285.888,0,0.49,1,98.79,1,15.494,1,1.837,0.916667,0.19725,0.916666667,-11.54587234,0.979166667,87.76029167,1,-9999,0,389.01,1,7.961,1,32.425,1,-15.8378,1,0.78436,0.979167,0.854333,0.767051,0.937166,1.47022,-5.07137,1,-5.52379,-6.05935,-4.95945,1.94682,-0.198102,0.958333,0.408773,-0.525914,-0.299602,-0.203458,0.979167,0.958333,0.958333,0.743671,0.614483,0.731185,0.755251,0.944339,0.944339,1.04965,1.14457,0.771479,0.331704,0.396991,0.771479,0.213436,0.0859928,0.152617,0.185752,-9999,-9999
20091208,1.919,1,174.903,120.042,1,223.939,0,2.582,1,99.806,1,0,1,2.249,1,0.267125,1,11.64866667,1,251.7615,1,-9999,0,390.803,1,7.062,1,22.679,1,-13.4368,1,18.6943,1,20.3621,18.2818,22.3363,1.96468,10.1678,1,11.0749,9.94344,12.1487,2.41265,0.0903673,1,0.198856,-0.0272773,0.0316362,0.0903673,1,1,1,1.37931,1.18832,1.34413,1.45153,1.29814,1.21178,1.26066,1.33879,0.819504,0.406387,0.50188,0.863869,0.683049,0.442866,0.506785,0.678581,-9999,-9999
20091209,2.991,1,174.12,109.505,1,232.078,0,2.608,1,100.004,1,0,1,1.964,1,0.232895833,1,15.56954167,1,230.368,1,-9999,-9999,394.015,1,7.036,1,20.773,1,-10.8405,1,10.6127,1,12.2503,11.0575,12.6803,1.66568,12.267,1,14.1598,12.781,14.6568,2.46242,0.437249,1,0.230903,0.169199,0.315055,0.400537,0.979167,0.979167,0.979167,2.25721,2.1576,2.22938,2.49382,1.82766,1.82363,1.86088,2.12897,0.957597,0.506012,0.667582,0.979584,0.694967,0.540271,0.58,0.694967,-9999,-9999
20091210,4.727,1,173.394,65.337,1,308.86,0,2.549,1,99.923,1,0.762,1,1.729,1,0.193270833,1,27.03220833,1,147.2419583,1,-9999,0,403.201,1,7.77,1,19.823,1,-5.07648,1,9.53895,1,11.0108,8.91059,11.3973,2.10388,8.72521,1,10.0715,8.15045,10.425,2.35191,1.04695,1,0.293448,0.798011,1.04379,1.08304,1,1,1,3.04771,3.00787,3.05149,3.24871,2.00378,1.97893,2.16581,2.32904,1.31616,0.766718,0.996822,1.32989,0.531108,0.435274,0.46326,0.527163,-9999,-9999
20091211,6.396,1,172.726,16.745,1,350.687,0,0.401,1,99.573,1,16.002,1,1.214,1,0.164333333,1,6.8015,1,49.06564583,1,-9999,0,421.987,1,8.611,1,31.988,1,-3.17896,1,11.2487,1,13.4402,11.7201,13.9806,2.47615,-1.66969,1,-1.92732,-2.07519,-1.73966,1.92243,0.758785,0.958333,0.494196,0.730854,0.96857,1.17049,0.958333,0.958333,0.9375,3.41412,3.34245,3.42851,3.60391,2.65669,2.2596,2.64054,2.74983,1.51883,0.995103,1.1649,1.46724,0.153002,0.12853,0.133956,0.152894,-9999,-9999
20091212,10.905,1,172.115,31.875,1,353.515,0,1.35,1,98.442,1,16.256,1,4.611,1,0.647208333,1,-12.02029167,1,67.70860417,1,-9999,0,407.736,1,10.113,1,36.446,1,0.701792,1,9.2799,1,10.7118,9.66879,11.5336,3.12277,-13.777,1,-15.9027,-17.1228,-14.3543,1.90243,4.40471,0.875,0.621333,4.4196,4.49932,4.61347,0.875,0.875,0.958333,4.54728,4.44989,4.56717,4.60296,0.162463,-0.114771,0.0272182,0.162463,1.86923,1.36907,1.53044,1.93864,0.289977,0.227971,0.253822,0.289288,-9999,-9999
20091213,8.947,1,171.561,37.46,1,340.553,0,1.182,1,98.91,1,19.558,1,3.525,0.958333,0.475608696,0.958333333,0.353227273,0.916666667,97.0429375,1,-9999,0,407.865,1,10.406,1,38.198,1,-2.04683,1,27.4964,0.979167,31.7391,28.6487,34.1741,2.27575,-5.86883,0.979167,-6.77439,-7.29412,-6.11477,2.0134,2.09042,0.958333,0.771733,2.12776,2.18788,2.2214,0.958333,0.958333,0.958333,4.01262,3.92793,4.05246,4.15963,1.92237,1.79583,1.90638,1.96452,1.26062,1.03267,1.14989,1.36266,0.341043,0.249157,0.26522,0.339658,-9999,-9999
20091214,9.21,1,171.065,74.905,1,296.671,0,2.279,1,99.733,1,4.318,1,1.4,0.666667,0.1609375,0.666666667,18.03193548,0.645833333,223.298125,1,-9999,0,403.031,1,10.854,1,31.425,1,-3.16613,1,15.5161,1,17.9102,16.1663,19.2843,2.90108,-0.0374729,1,-0.043255,-0.0465735,-0.0390433,2.19281,1.61092,0.9375,0.615521,1.54174,1.63455,1.75286,0.9375,0.9375,0.9375,3.80078,3.75675,3.83768,4.02127,2.18892,2.0292,2.12242,2.57985,0.944509,0.695532,0.988381,1.08873,0.677,0.431202,0.47176,0.673169,-9999,-9999
20091215,10.728,1,170.628,64.712,1,318.364,0,4.038,1,99.871,1,0,1,1.984,1,0.227166667,1,18.564,1,144.7393125,1,-9999,0,395.607,1,10.808,1,28.646,1,-3.9854,1,17.5511,1,20.2592,18.2866,21.8135,5.16932,0.592089,1,0.683449,0.616902,0.735883,2.0714,2.16154,1,0.479925,2.15486,2.20329,2.22057,1,1,1,3.47153,3.46774,3.50125,3.58905,1.33643,1.25385,1.30849,1.49498,1.0104,0.493438,1.02002,1.17481,0.605513,0.342622,0.351346,0.602061,-9999,-9999
20091216,11.108,1,170.248,52.531,1,320.863,0,5.499,1,99.996,1,3.048,1,1.954,0.791667,0.193289474,0.791666667,-9.590333333,0.75,127.319,1,-9999,-9999,398.845,1,11.235,1,27.474,1,-3.30021,1,11.8773,1,14.7618,12.375,15.3825,2.16886,-1.24613,0.979167,-1.43841,-1.61389,-1.29835,2.0389,2.62399,1,0.351505,2.604,2.70461,2.73027,1,1,1,2.85879,2.82782,2.90013,2.91268,0.274069,0.102437,0.18237,0.284469,1.33815,0.782718,0.935054,1.33815,0.523512,0.242309,0.254468,0.489869,-9999,-9999
20091217,7.93,1,169.927,90.03,1,282.878,0,1.039,1,99.925,1,2.54,1,1.431,0.833333,0.1559,0.833333333,32.43444737,0.791666667,202.4429375,1,-9999,0,411.725,1,10.608,1,26.517,1,-8.50446,1,9.91456,1,12.3224,9.82006,12.8405,2.02544,21.4734,1,26.6884,21.2688,27.8106,2.69215,1.74038,1,0.372139,1.74038,1.80612,1.86185,1,1,0.979167,2.03951,1.97943,2.01404,2.03992,0.243143,0.104105,0.232494,0.276879,1.31924,0.334748,0.571502,1.26447,0.936793,0.322148,0.342323,0.892146,-9999,-9999
20091218,6.991,1,169.666,61.535,1,282.497,0,0.825,1,99.858,1,0.254,1,1.079,1,0.164395833,1,20.33108333,1,152.4146875,1,-9999,0,413.434,1,10.474,1,25.794,1,-5.71277,1,8.80226,1,10.94,8.71836,11.3999,2.63743,11.1154,1,13.8149,11.0095,14.3957,2.7239,0.869663,0.979167,0.323387,0.726363,0.832749,0.913825,1,0.979167,0.979167,1.90111,1.83981,1.85838,1.90108,0.961174,0.961174,1.03677,1.11309,1.46638,0.290858,0.43579,1.35049,0.685018,0.175488,0.22961,0.663006,-9999,-9999
20091219,7.319,1,169.463,48.004,1,280.265,0,1.13,1,99.633,1,0,1,1.234,1,0.184208333,1,6.2395,1,103.9535,1,-9999,0,411.393,1,10.591,1,25.213,1,-6.83658,1,5.93075,1,7.37108,5.87422,7.68101,4.50016,11.6181,1,14.4397,11.5074,15.0468,2.60678,1.42429,1,0.427247,1.4164,1.42968,1.44645,1,1,1,1.92962,1.85889,1.88329,1.9308,0.445082,0.422156,0.450748,0.511538,1.73017,0.591394,0.735606,1.57606,0.569006,0.290674,0.299681,0.558546,-9999,-9999
20091220,9.408,0.979167,169.319,64.724,1,302.628,0,2.271,1,99.423,1,4.064,1,1.962,0.708333,0.215441176,0.708333333,-0.544,0.666666667,141.0832083,1,-9999,0,408.548,0.979167,10.192,1,24.579,1,-4.51077,1,11.4487,0.979167,14.229,11.3395,14.8273,2.06026,6.4014,0.979167,7.95603,6.34038,8.29055,2.41206,1.48023,0.979167,0.294254,1.49887,1.51477,1.55925,0.979167,0.979167,0.979167,2.21077,2.05397,2.15725,2.2175,0.660713,0.521051,0.671088,0.706154,2.30826,1.80502,1.85396,2.32343,0.792307,0.631288,0.641506,0.792307,-9999,-9999
20091221,10.243,1,169.235,38.956,1,312.288,0,2.397,1,99.05,1,6.096,1,2.372,0.854167,0.316170732,0.854166667,8.640435897,0.8125,98.55416667,1,-9999,0,412.33,1,11.075,1,26.84,1,-1.35494,1,11.8394,1,14.7147,11.7265,15.3334,2.037,-1.09663,1,-1.12376,-1.42027,-1.08618,2.48591,2.01498,1,0.406715,1.9992,2.00906,2.02308,1,1,1,2.29892,2.11556,2.2389,2.30879,0.250834,0.14969,0.206726,0.290319,2.0109,1.83612,2.0109,2.075,0.408311,0.390853,0.408755,0.424809,-9999,-9999
20091222,6.888,1,169.21,94.674,1,264.404,0,4.124,1,99.152,1,4.318,1,3.6,0.666667,0.48921875,0.666666667,9.206193548,0.645833333,244.3920833,1,-9999,0,392.471,0.979167,10.148,1,29.194,1,-13.8959,1,14.3816,0.9375,17.8743,14.2445,18.6258,1.75962,0.675519,0.958333,0.839575,0.669081,0.874876,2.67301,1.20959,0.875,0.304667,1.15826,1.17112,1.20959,0.875,0.875,0.875,1.83738,1.75159,1.7916,1.84014,0.633338,0.549684,0.63047,0.669294,0.664213,0.668787,0.742848,1.10296,0.531985,0.53251,0.561511,0.755181,-9999,-9999
20091223,4.734,1,169.244,112.143,1,243.853,0,3.524,1,99.694,1,0,1,2.545,1,0.291395833,1,7.570395833,1,242.8337708,1,-9999,-9999,390.541,1,8.756,1,26.573,1,-12.8523,1,11.0978,1,11.3724,10.9921,14.373,1.83277,4.6712,1,4.78675,4.62667,6.04974,3.10584,0.474455,0.958333,0.340622,0.503743,0.612393,0.650405,0.9375,0.958333,0.916667,1.56249,1.49893,1.54952,1.56249,1.01102,0.860118,0.970265,1.01703,0.154061,0.158084,0.351392,1.13544,0.353969,0.363872,0.462788,0.792348,-9999,-9999
20091224,7.265,1,169.337,109.505,1,253.072,0,3.989,1,99.66,1,0,1,1.875,1,0.187958333,1,14.62972917,1,230.7995,1,-9999,0,393.586,1,8.605,1,25.444,1,-8.75758,1,9.32205,1,9.55266,9.2332,12.0731,2.14146,14.2903,1,14.6438,14.1541,18.5076,3.70889,0.860579,0.958333,0.322402,0.646474,0.75024,0.793998,0.958333,1,0.958333,1.8633,1.72729,1.74307,1.83586,1.04686,0.957742,1.05689,1.10884,0.188294,0.201164,0.634223,1.26243,0.345968,0.409226,0.579635,1.04024,-9999,-9999
20091225,8.859,1,169.489,112.183,1,254.035,0,5.106,1,99.321,1,0,1,1.595,1,0.145229167,1,13.42172917,1,240.7306875,1,-9999,0,395.496,1,8.754,1,24.677,1,-7.252,1,10.3819,1,10.6387,10.3718,13.4457,2.5442,15.705,1,16.0935,15.6897,20.3398,3.2983,0.748394,0.9375,0.322359,0.509783,0.618041,0.673015,0.916667,0.916667,0.9375,2.04424,1.7985,1.88431,1.99922,1.41297,1.20148,1.29975,1.38394,0.210892,0.340751,0.65887,2.12042,0.354257,0.419013,0.660928,1.24936,-9999,-9999
20091226,7.654,1,169.701,40.627,1,301.636,0,3.577,1,99.256,1,0,1,1.988,1,0.2025625,1,4.097729167,1,98.94702083,1,-9999,0,396.494,1,8.653,1,24.071,1,-6.36371,1,8.0101,1,8.90712,-9999,-9999,2.27948,-6.28943,1,-6.71938,-9999,-9999,4.02839,1.19999,1,0.330338,0.832911,1.05262,1.12768,1,1,1,1.78598,1.49519,1.67106,1.73825,0.702952,0.604757,0.669583,0.731066,0.191266,0.22945,0.489191,2.28273,0.129714,0.153574,0.557528,1.03464,-9999,-9999
20091227,8.815,1,169.972,100.141,1,304.346,0,1.917,1,99.715,1,4.318,1,1.889,1,0.272229167,1,33.97910417,1,228.6490851,0.979166667,-9999,0,404.071,1,9.91,1,25.779,1,0.126979,1,25.5345,1,27.5586,-9999,-9999,2.61931,18.933,1,20.4337,-9999,-9999,3.89102,1.08235,1,0.405404,0.640658,0.941478,0.995924,1,1,1,1.83337,1.4261,1.69809,1.80879,1.08345,0.727941,0.799348,1.05302,0.208709,0.537068,1.013,2.95323,0.316673,0.374606,1.07323,1.62596,-9999,-9999
20091228,5.309,1,170.303,37.686,1,310.267,0,0.308,1,99.517,1,1.524,1,1.097,1,0.149229167,1,4.595229167,1,92.19034043,0.979166667,-9999,0,401.89,0.979167,9.574,1,25.165,1,-7.40983,1,9.26674,1,9.49597,-9999,-9999,2.20015,2.44852,1,2.50909,-9999,-9999,2.39652,0.471822,0.9375,0.356992,0.323014,0.380996,0.423798,0.8125,0.9375,0.875,1.35921,0.990277,1.29613,1.35971,0.975264,0.684255,0.893253,0.975264,0.16018,0.3682,2.08141,2.44322,0.120353,0.142495,1.1452,1.45692,-9999,-9999
20091229,7.503,1,170.693,68.791,1,307.395,0,1.154,1,99.579,1,0.762,1,1.75,1,0.216625,1,4.327041667,1,160.7661277,0.979166667,-9999,0,404.991,1,9.648,1,24.81,1,-4.08471,1,14.6395,1,15.0016,-9999,-9999,2.31411,6.10473,1,6.25575,-9999,-9999,3.30931,0.903571,0.9375,0.361186,0.559616,0.6541,0.798183,0.9375,0.895833,0.9375,1.57876,1.13445,1.47889,1.54985,0.717095,0.498762,0.680704,0.929291,0.189931,0.469421,2.4491,2.94701,0.218368,0.258404,1.29313,1.67991,-9999,-9999
20091230,8.72,1,171.141,89.003,1,314.223,0,1.936,1,99.879,1,0.508,1,2.736,1,0.353791667,1,28.11883333,1,200.7832979,0.979166667,-9999,0,397.514,1,10.373,1,24.358,1,-2.40283,1,13.4781,1,13.8115,-9999,-9999,2.26322,21.6212,1,22.156,-9999,-9999,3.86506,-0.983781,1,0.472597,-1.25636,-1.15941,-1.07599,1,1,1,1.70654,1.22342,1.59439,1.67844,2.76516,2.4658,2.67481,2.75835,0.206406,0.525863,1.48734,2.34199,0.28142,0.3329,0.949691,1.35237,-9999,-9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091231,10.125,1,171.649,76.023,1,312.904,0,2.874,1,100.267,1,0,1,1.479,0.9375,0.203155556,0.9375,25.90658333,1,176.216383,0.979166667,-9999,-9999,396.898,1,10.626,1,23.848,1,-2.18081,1,12.1876,1,14.7597,-9999,-9999,2.5865,15.9272,1,19.1601,-9999,-9999,3.16425,-0.0259562,1,0.362305,-0.329123,-0.188298,-0.126274,1,1,1,1.86642,1.33579,1.69289,1.82205,1.92245,1.65841,1.87583,1.92245,0.22728,0.577921,0.927793,2.18257,0.241163,0.285362,0.668591,1.08759,-9999,-9999
20100101,11.564,1,172.214,43.182,1,330.628,0,4.51,1,100.127,1,0,1,1.446,0.979167,0.180382979,0.979166667,-9999,0,99.36987234,0.979166667,-9999,0,394.05,1,10.822,1,23.346,1,-0.849729,1,13.7271,1,16.5889,-9999,-9999,2.0971,-0.435875,1,-0.523229,-9999,-9999,3.61163,1.01706,1,0.336985,0.455234,0.717432,1.00687,1,1,1,1.04E-06,1.04E-06,1.04E-06,1.04E-06,-1.00687,-1.01416,-0.93518,-0.466989,1.98605,0.469838,1.53657,7.73013,2.26315,1.443,1.61804,2.25214,-9999,-9999
20100102,11.147,1,172.839,86.949,1,282.99,0,1.995,1,99.913,1,0,1,2.111,1,0.236125,1,-9999,0,196.8230851,0.979166667,-9999,0,401.601,1,11.328,1,22.929,1,-0.858729,1,8.00343,1,9.7183,-9999,-9999,2.48705,7.31278,1,8.82072,-9999,-9999,2.91753,0.78139,1,0.394533,0.541456,0.626287,0.770635,1,1,1,1.04E-06,1.04E-06,1.04E-06,1.04E-06,-0.770635,-0.780482,-0.631791,-0.541456,1.97342,0.458138,1.46642,7.68098,3.07888,1.8226,1.9794,3.07861,-9999,-9999
20100103,8.531,1,173.522,117.46,1,262.566,0,1.256,1,99.692,1,0,1,1.494,1,0.190875,1,-9999,0,264.7698511,0.979166667,-9999,0,395.532,1,11.386,1,22.494,1,-1.95315,1,12.7126,1,15.5102,-9999,-9999,2.86924,29.2394,1,35.4031,-9999,-9999,3.83737,-1.56685,1,0.394086,-1.95196,-1.7697,-1.72327,0.979167,1,1,1.04E-06,1.04E-06,1.04E-06,1.04E-06,1.73599,1.72327,1.76971,1.95196,1.89218,0.387364,1.06561,7.36478,3.35469,1.9192,2.09175,3.35461,-9999,-9999
20100104,7.669,1,174.262,102.821,1,272.658,0,1.837,1,99.669,1,0,1,1.465,1,0.207,1,-9999,0,232.1894894,0.979166667,-9999,0,399.188,1,11.171,1,22.073,1,-6.05452,1,6.61534,1,8.1113,-9999,-9999,2.41143,24.0012,1,29.2673,-9999,-9999,3.68466,-1.76899,1,0.49187,-2.55005,-1.88262,-1.7886,1,1,1,1.04E-06,1.04E-06,1.04E-06,1.04E-06,1.7886,1.7886,1.86592,2.59354,1.863,0.371136,0.982115,7.25121,3.13487,1.84398,2.00278,3.1348,-9999,-9999
20100105,5.573,1,175.061,42.131,1,287.063,0,0.605,1,99.723,1,0,1,1.271,1,0.181520833,1,-9999,0,97.07229787,0.979166667,-9999,0,398.085,1,10.065,1,21.627,1,-8.73398,1,3.02801,1,3.73765,-9999,-9999,3.7733,10.0116,1,12.316,-9999,-9999,2.15736,-3.77977,1,0.691356,-4.33963,-3.75242,-2.81799,0.979167,1,1,1.04E-06,1.04E-06,1.04E-06,1.04E-06,3.75242,2.81799,3.77977,4.33963,1.79587,0.352927,0.702683,6.98992,2.27599,1.45629,1.63517,2.26416,-9999,-9999
20100106,5.741,1,175.916,49.757,1,299.787,0,0.544,1,99.648,1,0,1,1.167,1,0.18525,1,30.45084615,0.541666667,111.8795208,1,-9999,0,401.192,1,10.115,1,21.29,1,-6.96044,1,2.33279,1,2.89876,-9999,-9999,4.90146,14.0376,1,17.3846,-9999,-9999,2.39594,-3.06209,0.979167,0.562341,-3.82524,-3.23473,-2.10109,0.958333,0.958333,0.979167,1.04E-06,1.04E-06,1.04E-06,1.04E-06,3.14333,2.10109,3.23473,3.84512,1.80149,0.356235,0.720984,7.01178,2.35878,1.48633,1.65354,2.34965,-9999,-9999
20100107,5.486,1,176.829,33.193,1,294.199,0,0.289,1,99.537,1,0,1,0.842,1,0.1813125,1,-9999,-9999,75.68504167,1,-9999,-9999,401.473,1,10.011,1,20.983,1,-6.54271,1,3.97251,1,4.95805,-9999,-9999,3.8629,12.3114,1,15.3362,-9999,-9999,2.31601,-3.22485,0.979167,0.524777,-3.59858,-3.23246,-3.03169,0.958333,0.979167,0.9375,0.00583714,0.00342637,0.00584066,0.0130627,3.2383,2.94551,3.24505,3.61798,1.79318,0.390776,0.689144,6.97945,2.05683,1.34844,1.54586,2.04234,-9999,-9999
20100108,6.898,1,177.798,32.603,1,304.342,0,0.456,1,99.737,1,1.016,1,1.895,0.520833,0.2856,0.520833333,-9999,0,74.40308333,1,-9999,0,410.267,1,10.169,1,20.715,1,-3.49037,1,11.2667,1,14.203,-9999,-9999,2.91474,6.58145,1,8.28093,-9999,-9999,2.45643,-2.30404,1,0.869525,-2.42237,-2.38488,-2.1882,0.979167,1,0.979167,0.112879,0.040249,0.112879,0.163333,2.37846,2.23296,2.42091,2.5782,1.83938,0.526081,0.858187,7.15927,2.03098,1.33337,1.53081,2.01648,-9999,-9999
20100109,7.046,1,178.824,33.21,1,310.517,0,0.303,1,99.783,1,0,1,1.085,0.0416667,-9999,0,-9999,0,75.71025,1,-9999,0,404.267,1,10.423,1,20.508,1,-3.61971,1,4.78621,1,6.06119,-9999,-9999,2.24763,5.34272,1,6.75312,-9999,-9999,2.31461,-2.17632,1,0.441074,-2.23742,-2.03603,-1.89164,1,1,1,0.250385,0.128139,0.272797,0.349642,2.38329,2.20053,2.31799,2.43035,1.84506,0.527193,0.860608,7.18137,2.05266,1.34242,1.53558,2.03855,-9999,-9999
20100110,5.955,1,179.905,32.442,1,287.283,0,0.281,1,99.765,1,0,1,1.094,0,-9999,0,-9999,0,74.07220833,1,-9999,0,402.775,1,10.281,1,20.267,1,-5.49423,1,4.4099,1,5.60476,-9999,-9999,2.19884,4.87886,1,6.19494,-9999,-9999,2.30273,-2.08817,1,0.461859,-2.3396,-2.02599,-1.72762,1,1,1,0.369874,0.185024,0.423038,0.522344,2.34129,1.96678,2.28845,2.8221,1.80881,0.451182,0.739845,7.04027,2.1036,1.38333,1.58649,2.08807,-9999,-9999
20100111,6.692,1,181.043,46.279,1,313.712,0,0.294,1,99.716,1,0,1,1.95,0.458333,-9999,0,-9999,0,104.2311875,1,-9999,0,418.082,1,10.257,1,21.274,1,-5.05957,1,3.69041,1,4.7116,-9999,-9999,3.01636,11.8902,1,15.1661,-9999,-9999,2.59333,-3.24855,1,0.763859,-3.30401,-3.05196,-1.61978,1,0.979167,1,0.520621,0.263531,0.6304,0.728257,3.5708,1.71024,3.49682,3.93752,1.83317,0.5014,0.823901,7.13508,2.44277,1.55252,1.73299,2.43128,-9999,-9999
20100112,11.388,1,182.234,43.042,1,346.359,0,3.106,1,99.344,1,10.922,1,3.396,0.666667,0.40825,0.666666667,-9999,0,97.1483125,1,-9999,0,403.341,0.958333,10.555,1,20.319,1,-3.51068,1,32.4317,0.958333,41.764,-9999,-9999,3.46278,-9.55168,0.958333,-12.2887,-9999,-9999,2.69526,-0.280744,0.854167,0.737538,-0.208499,-0.0732658,-0.00876429,0.854167,0.854167,0.854167,0.806254,0.464384,0.965051,1.18687,1.03962,0.604739,1.11248,1.21979,1.97913,0.702167,1.54501,7.70323,2.28409,1.46153,1.64414,2.27239,-9999,-9999
20100113,8.813,1,183.481,9.001,1,323.553,0,2.087,1,99.05,1,0,1,2.683,0.625,0.213866667,0.625,-9999,0,22.83802083,1,-9999,0,393.519,1,11.529,1,30.388,1,3.03802,1,14.5966,1,15.4589,-9999,-9999,2.38565,3.67245,1,3.88942,-9999,-9999,3.04776,-0.147196,1,0.36106,-0.385518,-0.27146,-0.114385,1,1,1,1.39075,1.22292,1.39075,1.73434,1.51841,1.49438,1.63387,1.91111,1.89825,0.493486,1.08941,7.3884,0.806145,0.58083,0.690622,0.811336,-9999,-9999
20100114,9.093,1,184.781,11.56,1,267.923,0,2.827,1,99.758,1,0,1,1.873,1,0.230166667,1,-9999,-9999,28.4715625,1,-9999,-9999,400.962,1,11.486,1,30.456,1,-6.87277,1,20.8628,1,23.2282,-9999,-9999,3.18085,11.1827,1,11.8434,-9999,-9999,4.34608,0.262824,1,0.397507,-0.19292,-0.0704086,0.224357,1,1,1,2.92986,2.56095,2.83001,3.14806,2.64183,2.3813,2.64183,3.29919,1.90439,0.421063,0.90344,7.41231,1.03737,0.743788,0.799003,1.02334,-9999,-9999
